#,Date-,Ch:1 - Temp   (°C),Ch:2 - Millivolts   (mv),pH,Button Down,Button Up,Host Connected,End of File
5424,10/18/2023 1:15,18.25,8.5,6.68,,,,
5425,10/18/2023 1:30,18.25,8.84,6.67,,,,
5426,10/18/2023 1:45,18.22,9.13,6.67,,,,
5427,10/18/2023 2:00,18.22,9.02,6.67,,,,
5428,10/18/2023 2:15,18.2,8.98,6.67,,,,
5429,10/18/2023 2:30,18.2,9.03,6.67,,,,
5430,10/18/2023 2:45,18.18,9.06,6.67,,,,
5431,10/18/2023 3:00,18.18,8.97,6.67,,,,
5432,10/18/2023 3:15,18.18,9.14,6.67,,,,
5433,10/18/2023 3:30,18.15,8.98,6.67,,,,
5434,10/18/2023 3:45,18.15,9.03,6.67,,,,
5435,10/18/2023 4:00,18.13,9.02,6.67,,,,
5436,10/18/2023 4:15,18.1,9,6.67,,,,
5437,10/18/2023 4:30,18.08,8.95,6.67,,,,
5438,10/18/2023 4:45,18.06,8.94,6.67,,,,
5439,10/18/2023 5:00,18.06,8.91,6.67,,,,
5440,10/18/2023 5:15,18.03,8.94,6.67,,,,
5441,10/18/2023 5:30,18.01,8.86,6.67,,,,
5442,10/18/2023 5:45,17.99,8.84,6.67,,,,
5443,10/18/2023 6:00,17.99,8.78,6.67,,,,
5444,10/18/2023 6:15,17.96,8.8,6.67,,,,
5445,10/18/2023 6:30,17.94,8.61,6.68,,,,
5446,10/18/2023 6:45,17.91,8.56,6.68,,,,
5447,10/18/2023 7:00,17.89,8.58,6.68,,,,
5448,10/18/2023 7:15,17.87,8.47,6.68,,,,
5449,10/18/2023 7:30,17.84,8.45,6.68,,,,
5450,10/18/2023 7:45,17.82,8.28,6.68,,,,
5451,10/18/2023 8:00,17.8,8.44,6.68,,,,
5452,10/18/2023 8:15,17.77,8.56,6.68,,,,
5453,10/18/2023 8:30,17.77,8.64,6.67,,,,
5454,10/18/2023 8:45,17.75,8.59,6.68,,,,
5455,10/18/2023 9:00,17.72,8.64,6.67,,,,
5456,10/18/2023 9:15,17.7,8.63,6.68,,,,
5457,10/18/2023 9:30,17.68,8.53,6.68,,,,
5458,10/18/2023 9:45,17.68,8.52,6.68,,,,
5459,10/18/2023 10:00,17.65,8.45,6.68,,,,
5460,10/18/2023 10:15,17.65,8.25,6.68,,,,
5461,10/18/2023 10:30,17.63,8.41,6.68,,,,
5462,10/18/2023 10:45,17.63,8.27,6.68,,,,
5463,10/18/2023 11:00,17.63,8.27,6.68,,,,
5464,10/18/2023 11:15,17.63,8.25,6.68,,,,
5465,10/18/2023 11:30,17.65,8.42,6.68,,,,
5466,10/18/2023 11:45,17.68,8.77,6.67,,,,
5467,10/18/2023 12:00,17.7,8.53,6.68,,,,
5468,10/18/2023 12:15,17.75,8.03,6.69,,,,
5469,10/18/2023 12:30,17.82,7.75,6.69,,,,
5470,10/18/2023 12:45,17.87,5.75,6.73,,,,
5471,10/18/2023 13:00,17.94,5.42,6.73,,,,
5472,10/18/2023 13:15,18.03,5.19,6.74,,,,
5473,10/18/2023 13:30,18.1,8.39,6.68,,,,
5474,10/18/2023 13:45,18.2,8.23,6.68,,,,
5475,10/18/2023 14:00,18.27,7.64,6.69,,,,
5476,10/18/2023 14:15,18.39,8.81,6.67,,,,
5477,10/18/2023 14:30,18.46,7.34,6.7,,,,
5478,10/18/2023 14:45,18.53,10.59,6.64,,,,
5479,10/18/2023 15:00,18.6,9.94,6.65,,,,
5480,10/18/2023 15:15,18.65,9.98,6.65,,,,
5481,10/18/2023 15:30,18.7,9.78,6.66,,,,
5482,10/18/2023 15:45,18.75,9.67,6.66,,,,
5483,10/18/2023 16:00,18.79,9.63,6.66,,,,
5484,10/18/2023 16:15,18.82,9.55,6.66,,,,
5485,10/18/2023 16:30,18.84,9.25,6.67,,,,
5486,10/18/2023 16:45,18.87,9.33,6.66,,,,
5487,10/18/2023 17:00,18.87,9.3,6.66,,,,
5488,10/18/2023 17:15,18.87,8.98,6.67,,,,
5489,10/18/2023 17:30,18.87,8.94,6.67,,,,
5490,10/18/2023 17:45,18.84,8.75,6.67,,,,
5491,10/18/2023 18:00,18.84,8.45,6.68,,,,
5492,10/18/2023 18:15,18.82,8.55,6.68,,,,
5493,10/18/2023 18:30,18.79,8.58,6.68,,,,
5494,10/18/2023 18:45,18.77,8.64,6.68,,,,
5495,10/18/2023 19:00,18.75,8.66,6.68,,,,
5496,10/18/2023 19:15,18.7,8.77,6.67,,,,
5497,10/18/2023 19:30,18.68,8.75,6.67,,,,
5498,10/18/2023 19:45,18.63,8.78,6.67,,,,
5499,10/18/2023 20:00,18.6,8.81,6.67,,,,
5500,10/18/2023 20:15,18.58,8.86,6.67,,,,
5501,10/18/2023 20:30,18.53,8.72,6.67,,,,
5502,10/18/2023 20:45,18.51,8.88,6.67,,,,
5503,10/18/2023 21:00,18.49,8.84,6.67,,,,
5504,10/18/2023 21:15,18.46,8.88,6.67,,,,
5505,10/18/2023 21:30,18.44,8.89,6.67,,,,
5506,10/18/2023 21:45,18.39,8.73,6.67,,,,
5507,10/18/2023 22:00,18.37,8.81,6.67,,,,
5508,10/18/2023 22:15,18.34,8.8,6.67,,,,
5509,10/18/2023 22:30,18.3,8.88,6.67,,,,
5510,10/18/2023 22:45,18.27,8.91,6.67,,,,
5511,10/18/2023 23:00,18.25,8.89,6.67,,,,
5512,10/18/2023 23:15,18.2,8.97,6.67,,,,
5513,10/18/2023 23:30,18.18,9,6.67,,,,
5514,10/18/2023 23:45,18.13,8.98,6.67,,,,
5515,10/19/2023 0:00,18.1,8.95,6.67,,,,
5516,10/19/2023 0:15,18.08,8.97,6.67,,,,
5517,10/19/2023 0:30,18.08,8.97,6.67,,,,
5518,10/19/2023 0:45,18.06,8.94,6.67,,,,
5519,10/19/2023 1:00,18.03,8.81,6.67,,,,
5520,10/19/2023 1:15,18.03,8.77,6.67,,,,
5521,10/19/2023 1:30,18.01,8.8,6.67,,,,
5522,10/19/2023 1:45,18.01,8.8,6.67,,,,
5523,10/19/2023 2:00,17.99,8.73,6.67,,,,
5524,10/19/2023 2:15,17.96,8.56,6.68,,,,
5525,10/19/2023 2:30,17.94,8.45,6.68,,,,
5526,10/19/2023 2:45,17.94,8.94,6.67,,,,
5527,10/19/2023 3:00,17.91,7.95,6.69,,,,
5528,10/19/2023 3:15,17.89,7.8,6.69,,,,
5529,10/19/2023 3:30,17.87,8,6.69,,,,
5530,10/19/2023 3:45,17.84,8.31,6.68,,,,
5531,10/19/2023 4:00,17.84,8.13,6.68,,,,
5532,10/19/2023 4:15,17.82,8.16,6.68,,,,
5533,10/19/2023 4:30,17.8,8.19,6.68,,,,
5534,10/19/2023 4:45,17.77,8.17,6.68,,,,
5535,10/19/2023 5:00,17.75,8.25,6.68,,,,
5536,10/19/2023 5:15,17.72,8.17,6.68,,,,
5537,10/19/2023 5:30,17.7,8.2,6.68,,,,
5538,10/19/2023 5:45,17.68,8.25,6.68,,,,
5539,10/19/2023 6:00,17.65,8.02,6.69,,,,
5540,10/19/2023 6:15,17.65,7.95,6.69,,,,
5541,10/19/2023 6:30,17.63,7.83,6.69,,,,
5542,10/19/2023 6:45,17.61,7.81,6.69,,,,
5543,10/19/2023 7:00,17.58,7.88,6.69,,,,
5544,10/19/2023 7:15,17.56,7.83,6.69,,,,
5545,10/19/2023 7:30,17.53,7.77,6.69,,,,
5546,10/19/2023 7:45,17.51,7.81,6.69,,,,
5547,10/19/2023 8:00,17.49,7.83,6.69,,,,
5548,10/19/2023 8:15,17.46,7.89,6.69,,,,
5549,10/19/2023 8:30,17.44,7.78,6.69,,,,
5550,10/19/2023 8:45,17.44,7.83,6.69,,,,
5551,10/19/2023 9:00,17.42,7.86,6.69,,,,
5552,10/19/2023 9:15,17.39,7.88,6.69,,,,
5553,10/19/2023 9:30,17.37,7.84,6.69,,,,
5554,10/19/2023 9:45,17.37,7.86,6.69,,,,
5555,10/19/2023 10:00,17.34,7.8,6.69,,,,
5556,10/19/2023 10:15,17.32,7.8,6.69,,,,
5557,10/19/2023 10:30,17.32,7.83,6.69,,,,
5558,10/19/2023 10:45,17.32,7.86,6.69,,,,
5559,10/19/2023 11:00,17.3,7.23,6.7,,,,
5560,10/19/2023 11:15,17.32,10.41,6.64,,,,
5561,10/19/2023 11:30,17.34,9.88,6.65,,,,
5562,10/19/2023 11:45,17.39,9.91,6.65,,,,
5563,10/19/2023 12:00,17.44,9.92,6.65,,,,
5564,10/19/2023 12:15,17.53,9.64,6.66,,,,
5565,10/19/2023 12:30,17.61,9.83,6.65,,,,
5566,10/19/2023 12:45,17.68,9.77,6.65,,,,
5567,10/19/2023 13:00,17.77,9.67,6.66,,,,
5568,10/19/2023 13:15,17.84,8.77,6.67,,,,
5569,10/19/2023 13:30,17.91,9.13,6.67,,,,
5570,10/19/2023 13:45,17.96,9.02,6.67,,,,
5571,10/19/2023 14:00,18.01,9,6.67,,,,
5572,10/19/2023 14:15,18.06,8.81,6.67,,,,
5573,10/19/2023 14:30,18.1,8.8,6.67,,,,
5574,10/19/2023 14:45,18.13,8.67,6.67,,,,
5575,10/19/2023 15:00,18.15,8.84,6.67,,,,
5576,10/19/2023 15:15,18.18,8.77,6.67,,,,
5577,10/19/2023 15:30,18.2,8.77,6.67,,,,
5578,10/19/2023 15:45,18.22,8.59,6.68,,,,
5579,10/19/2023 16:00,18.25,8.63,6.68,,,,
5580,10/19/2023 16:15,18.27,8.45,6.68,,,,
5581,10/19/2023 16:30,18.27,8.41,6.68,,,,
5582,10/19/2023 16:45,18.3,8.45,6.68,,,,
5583,10/19/2023 17:00,18.3,8.48,6.68,,,,
5584,10/19/2023 17:15,18.3,8.53,6.68,,,,
5585,10/19/2023 17:30,18.27,8.52,6.68,,,,
5586,10/19/2023 17:45,18.27,8.34,6.68,,,,
5587,10/19/2023 18:00,18.25,8.72,6.67,,,,
5588,10/19/2023 18:15,18.22,9.27,6.66,,,,
5589,10/19/2023 18:30,18.22,9.02,6.67,,,,
5590,10/19/2023 18:45,18.2,9.27,6.66,,,,
5591,10/19/2023 19:00,18.18,8.94,6.67,,,,
5592,10/19/2023 19:15,18.15,8.95,6.67,,,,
5593,10/19/2023 19:30,18.15,8.94,6.67,,,,
5594,10/19/2023 19:45,18.13,8.95,6.67,,,,
5595,10/19/2023 20:00,18.13,8.95,6.67,,,,
5596,10/19/2023 20:15,18.1,8.94,6.67,,,,
5597,10/19/2023 20:30,18.1,8.92,6.67,,,,
5598,10/19/2023 20:45,18.1,8.94,6.67,,,,
5599,10/19/2023 21:00,18.1,8.94,6.67,,,,
5600,10/19/2023 21:15,18.08,8.92,6.67,,,,
5601,10/19/2023 21:30,18.08,8.94,6.67,,,,
5602,10/19/2023 21:45,18.08,8.92,6.67,,,,
5603,10/19/2023 22:00,18.08,8.89,6.67,,,,
5604,10/19/2023 22:15,18.08,8.86,6.67,,,,
5605,10/19/2023 22:30,18.08,8.86,6.67,,,,
5606,10/19/2023 22:45,18.08,8.84,6.67,,,,
5607,10/19/2023 23:00,18.08,8.81,6.67,,,,
5608,10/19/2023 23:15,18.08,8.84,6.67,,,,
5609,10/19/2023 23:30,18.08,8.83,6.67,,,,
5610,10/19/2023 23:45,18.08,8.7,6.67,,,,
5611,10/20/2023 0:00,18.06,8.83,6.67,,,,
5612,10/20/2023 0:15,18.06,8.27,6.68,,,,
5613,10/20/2023 0:30,18.06,10.89,6.63,,,,
5614,10/20/2023 0:45,18.08,10.63,6.64,,,,
5615,10/20/2023 1:00,18.08,10.53,6.64,,,,
5616,10/20/2023 1:15,18.08,10.44,6.64,,,,
5617,10/20/2023 1:30,18.08,10.3,6.65,,,,
5618,10/20/2023 1:45,18.08,10.11,6.65,,,,
5619,10/20/2023 2:00,18.1,9.83,6.65,,,,
5620,10/20/2023 2:15,18.1,9.56,6.66,,,,
5621,10/20/2023 2:30,18.1,9.38,6.66,,,,
5622,10/20/2023 2:45,18.08,8.69,6.67,,,,
5623,10/20/2023 3:00,18.08,7.03,6.7,,,,
5624,10/20/2023 3:15,18.08,8.02,6.69,,,,
5625,10/20/2023 3:30,18.1,7.73,6.69,,,,
5626,10/20/2023 3:45,18.1,7.78,6.69,,,,
5627,10/20/2023 4:00,18.1,7.81,6.69,,,,
5628,10/20/2023 4:15,18.1,7.67,6.69,,,,
5629,10/20/2023 4:30,18.1,8.13,6.68,,,,
5630,10/20/2023 4:45,18.1,7.83,6.69,,,,
5631,10/20/2023 5:00,18.13,7.7,6.69,,,,
5632,10/20/2023 5:15,18.13,9.02,6.67,,,,
5633,10/20/2023 5:30,18.13,9.06,6.67,,,,
5634,10/20/2023 5:45,18.13,8.95,6.67,,,,
5635,10/20/2023 6:00,18.13,8.92,6.67,,,,
5636,10/20/2023 6:15,18.13,9.38,6.66,,,,
5637,10/20/2023 6:30,18.13,9.31,6.66,,,,
5638,10/20/2023 6:45,18.13,8.8,6.67,,,,
5639,10/20/2023 7:00,18.13,8.59,6.68,,,,
5640,10/20/2023 7:15,18.13,8.78,6.67,,,,
5641,10/20/2023 7:30,18.13,9.28,6.66,,,,
5642,10/20/2023 7:45,18.13,9.17,6.67,,,,
5643,10/20/2023 8:00,18.13,8.98,6.67,,,,
5644,10/20/2023 8:15,18.13,9.06,6.67,,,,
5645,10/20/2023 8:30,18.13,7.94,6.69,,,,
5646,10/20/2023 8:45,18.15,7.69,6.69,,,,
5647,10/20/2023 9:00,18.15,7.81,6.69,,,,
5648,10/20/2023 9:15,18.18,7.52,6.7,,,,
5649,10/20/2023 9:30,18.18,9.25,6.66,,,,
5650,10/20/2023 9:45,18.2,9.36,6.66,,,,
5651,10/20/2023 10:00,18.22,8.98,6.67,,,,
5652,10/20/2023 10:15,18.25,9.06,6.67,,,,
5653,10/20/2023 10:30,18.25,8.86,6.67,,,,
5654,10/20/2023 10:45,18.27,9.13,6.67,,,,
5655,10/20/2023 11:00,18.3,9.14,6.67,,,,
5656,10/20/2023 11:15,18.32,9.2,6.67,,,,
5657,10/20/2023 11:30,18.34,9.16,6.67,,,,
5658,10/20/2023 11:45,18.39,9.45,6.66,,,,
5659,10/20/2023 12:00,18.44,9.16,6.67,,,,
5660,10/20/2023 12:15,18.51,9.98,6.65,,,,
5661,10/20/2023 12:30,18.6,10.53,6.64,,,,
5662,10/20/2023 12:45,18.68,10.63,6.64,,,,
5663,10/20/2023 13:00,18.77,10.67,6.64,,,,
5664,10/20/2023 13:15,18.84,10.56,6.64,,,,
5665,10/20/2023 13:30,18.94,10.44,6.64,,,,
5666,10/20/2023 13:45,19.03,10.41,6.64,,,,
5667,10/20/2023 14:00,19.13,10.39,6.65,,,,
5668,10/20/2023 14:15,19.25,10.39,6.65,,,,
5669,10/20/2023 14:30,19.32,10.34,6.65,,,,
5670,10/20/2023 14:45,19.39,9.58,6.66,,,,
5671,10/20/2023 15:00,19.46,10.52,6.64,,,,
5672,10/20/2023 15:15,19.53,10.36,6.65,,,,
5673,10/20/2023 15:30,19.6,10.22,6.65,,,,
5674,10/20/2023 15:45,19.65,9.58,6.66,,,,
5675,10/20/2023 16:00,19.7,9.52,6.66,,,,
5676,10/20/2023 16:15,19.72,9.34,6.66,,,,
5677,10/20/2023 16:30,19.72,7.31,6.7,,,,
5678,10/20/2023 16:45,19.75,5.09,6.74,,,,
5679,10/20/2023 17:00,19.96,4.98,6.74,,,,
5680,10/20/2023 17:15,20.22,4.94,6.74,,,,
5681,10/20/2023 17:30,20.48,4.91,6.74,,,,
5682,10/20/2023 17:45,20.7,4.91,6.74,,,,
5683,10/20/2023 18:00,20.84,4.97,6.74,,,,
5684,10/20/2023 18:15,20.96,8.14,6.69,,,,
5685,10/20/2023 18:30,21.06,11.45,6.63,,,,
5686,10/20/2023 18:45,21.13,11.42,6.63,,,,
5687,10/20/2023 19:00,21.17,11.3,6.63,,,,
5688,10/20/2023 19:15,21.2,11.13,6.63,,,,
5689,10/20/2023 19:30,21.2,11.02,6.64,,,,
5690,10/20/2023 19:45,21.2,11,6.64,,,,
5691,10/20/2023 20:00,21.17,11.23,6.63,,,,
5692,10/20/2023 20:15,21.15,10.98,6.64,,,,
5693,10/20/2023 20:30,21.13,10.95,6.64,,,,
5694,10/20/2023 20:45,21.1,10.81,6.64,,,,
5695,10/20/2023 21:00,21.06,10.05,6.65,,,,
5696,10/20/2023 21:15,21.03,10.06,6.65,,,,
5697,10/20/2023 21:30,20.98,11.17,6.63,,,,
5698,10/20/2023 21:45,20.94,11.23,6.63,,,,
5699,10/20/2023 22:00,20.89,11.09,6.63,,,,
5700,10/20/2023 22:15,20.82,10.66,6.64,,,,
5701,10/20/2023 22:30,20.72,10.45,6.65,,,,
5702,10/20/2023 22:45,20.63,10.59,6.64,,,,
5703,10/20/2023 23:00,20.53,10.75,6.64,,,,
5704,10/20/2023 23:15,20.46,10.81,6.64,,,,
5705,10/20/2023 23:30,20.39,10.72,6.64,,,,
5706,10/20/2023 23:45,20.32,11.05,6.63,,,,
5707,10/21/2023 0:00,20.27,11.22,6.63,,,,
5708,10/21/2023 0:15,20.22,10.61,6.64,,,,
5709,10/21/2023 0:30,20.2,10.78,6.64,,,,
5710,10/21/2023 0:45,20.15,10.72,6.64,,,,
5711,10/21/2023 1:00,20.13,11.16,6.63,,,,
5712,10/21/2023 1:15,20.1,11.25,6.63,,,,
5713,10/21/2023 1:30,20.08,11,6.64,,,,
5714,10/21/2023 1:45,20.06,10.92,6.64,,,,
5715,10/21/2023 2:00,20.01,10.88,6.64,,,,
5716,10/21/2023 2:15,19.98,10.77,6.64,,,,
5717,10/21/2023 2:30,19.96,10.75,6.64,,,,
5718,10/21/2023 2:45,19.94,10.69,6.64,,,,
5719,10/21/2023 3:00,19.91,10.66,6.64,,,,
5720,10/21/2023 3:15,19.89,10.63,6.64,,,,
5721,10/21/2023 3:30,19.86,10.67,6.64,,,,
5722,10/21/2023 3:45,19.84,10.58,6.64,,,,
5723,10/21/2023 4:00,19.82,10.61,6.64,,,,
5724,10/21/2023 4:15,19.79,10.36,6.65,,,,
5725,10/21/2023 4:30,19.77,10.16,6.65,,,,
5726,10/21/2023 4:45,19.75,10.39,6.65,,,,
5727,10/21/2023 5:00,19.7,10.25,6.65,,,,
5728,10/21/2023 5:15,19.67,10.23,6.65,,,,
5729,10/21/2023 5:30,19.65,10.17,6.65,,,,
5730,10/21/2023 5:45,19.6,10.17,6.65,,,,
5731,10/21/2023 6:00,19.58,10.16,6.65,,,,
5732,10/21/2023 6:15,19.56,10.13,6.65,,,,
5733,10/21/2023 6:30,19.51,10.08,6.65,,,,
5734,10/21/2023 6:45,19.48,9.84,6.66,,,,
5735,10/21/2023 7:00,19.46,9.91,6.65,,,,
5736,10/21/2023 7:15,19.44,9.78,6.66,,,,
5737,10/21/2023 7:30,19.41,9.8,6.66,,,,
5738,10/21/2023 7:45,19.37,9.73,6.66,,,,
5739,10/21/2023 8:00,19.34,9.56,6.66,,,,
5740,10/21/2023 8:15,19.32,9.94,6.65,,,,
5741,10/21/2023 8:30,19.29,9.67,6.66,,,,
5742,10/21/2023 8:45,19.25,9.59,6.66,,,,
5743,10/21/2023 9:00,19.22,9.64,6.66,,,,
5744,10/21/2023 9:15,19.2,9.63,6.66,,,,
5745,10/21/2023 9:30,19.17,9.58,6.66,,,,
5746,10/21/2023 9:45,19.15,9.58,6.66,,,,
5747,10/21/2023 10:00,19.13,9.53,6.66,,,,
5748,10/21/2023 10:15,19.08,9.48,6.66,,,,
5749,10/21/2023 10:30,19.06,9.48,6.66,,,,
5750,10/21/2023 10:45,19.03,9.42,6.66,,,,
5751,10/21/2023 11:00,19.01,9.52,6.66,,,,
5752,10/21/2023 11:15,18.98,9.52,6.66,,,,
5753,10/21/2023 11:30,18.98,9.47,6.66,,,,
5754,10/21/2023 11:45,18.98,9.5,6.66,,,,
5755,10/21/2023 12:00,19.03,9.45,6.66,,,,
5756,10/21/2023 12:15,19.08,9.47,6.66,,,,
5757,10/21/2023 12:30,19.13,9.53,6.66,,,,
5758,10/21/2023 12:45,19.17,9.56,6.66,,,,
5759,10/21/2023 13:00,19.25,9.56,6.66,,,,
5760,10/21/2023 13:15,19.32,9.52,6.66,,,,
5761,10/21/2023 13:30,19.39,9.47,6.66,,,,
5762,10/21/2023 13:45,19.46,9.56,6.66,,,,
5763,10/21/2023 14:00,19.53,9.56,6.66,,,,
5764,10/21/2023 14:15,19.58,9.56,6.66,,,,
5765,10/21/2023 14:30,19.65,9.5,6.66,,,,
5766,10/21/2023 14:45,19.7,9.38,6.66,,,,
5767,10/21/2023 15:00,19.75,9.36,6.66,,,,
5768,10/21/2023 15:15,19.79,9.39,6.66,,,,
5769,10/21/2023 15:30,19.82,9.28,6.67,,,,
5770,10/21/2023 15:45,19.86,9.41,6.66,,,,
5771,10/21/2023 16:00,19.89,9.31,6.67,,,,
5772,10/21/2023 16:15,19.89,9.38,6.66,,,,
5773,10/21/2023 16:30,19.91,9.52,6.66,,,,
5774,10/21/2023 16:45,19.91,9.56,6.66,,,,
5775,10/21/2023 17:00,19.91,9.48,6.66,,,,
5776,10/21/2023 17:15,19.91,9.45,6.66,,,,
5777,10/21/2023 17:30,19.89,9.42,6.66,,,,
5778,10/21/2023 17:45,19.86,9.44,6.66,,,,
5779,10/21/2023 18:00,19.82,9.45,6.66,,,,
5780,10/21/2023 18:15,19.77,9.56,6.66,,,,
5781,10/21/2023 18:30,19.72,9.44,6.66,,,,
5782,10/21/2023 18:45,19.67,9.42,6.66,,,,
5783,10/21/2023 19:00,19.65,9.31,6.67,,,,
5784,10/21/2023 19:15,19.6,9.19,6.67,,,,
5785,10/21/2023 19:30,19.56,9.45,6.66,,,,
5786,10/21/2023 19:45,19.53,9.45,6.66,,,,
5787,10/21/2023 20:00,19.48,9.31,6.66,,,,
5788,10/21/2023 20:15,19.46,9.23,6.67,,,,
5789,10/21/2023 20:30,19.44,9.33,6.66,,,,
5790,10/21/2023 20:45,19.39,9.33,6.66,,,,
5791,10/21/2023 21:00,19.37,9.31,6.66,,,,
5792,10/21/2023 21:15,19.34,9.25,6.67,,,,
5793,10/21/2023 21:30,19.32,9.22,6.67,,,,
5794,10/21/2023 21:45,19.27,9.22,6.67,,,,
5795,10/21/2023 22:00,19.25,9.2,6.67,,,,
5796,10/21/2023 22:15,19.22,9.2,6.67,,,,
5797,10/21/2023 22:30,19.2,9.22,6.67,,,,
5798,10/21/2023 22:45,19.15,9.16,6.67,,,,
5799,10/21/2023 23:00,19.13,9.09,6.67,,,,
5800,10/21/2023 23:15,19.1,9.41,6.66,,,,
5801,10/21/2023 23:30,19.08,9.25,6.67,,,,
5802,10/21/2023 23:45,19.06,9.19,6.67,,,,
5803,10/22/2023 0:00,19.01,9.22,6.67,,,,
5804,10/22/2023 0:15,18.98,9.2,6.67,,,,
5805,10/22/2023 0:30,18.96,9.14,6.67,,,,
5806,10/22/2023 0:45,18.94,9.09,6.67,,,,
5807,10/22/2023 1:00,18.91,9.09,6.67,,,,
5808,10/22/2023 1:15,18.89,9.16,6.67,,,,
5809,10/22/2023 1:30,18.87,9.13,6.67,,,,
5810,10/22/2023 1:45,18.84,9.11,6.67,,,,
5811,10/22/2023 2:00,18.82,8.98,6.67,,,,
5812,10/22/2023 2:15,18.79,8.33,6.68,,,,
5813,10/22/2023 2:30,18.77,9.63,6.66,,,,
5814,10/22/2023 2:45,18.75,9.47,6.66,,,,
5815,10/22/2023 3:00,18.75,9.38,6.66,,,,
5816,10/22/2023 3:15,18.72,9.44,6.66,,,,
5817,10/22/2023 3:30,18.7,9.39,6.66,,,,
5818,10/22/2023 3:45,18.68,9.34,6.66,,,,
5819,10/22/2023 4:00,18.65,9.36,6.66,,,,
5820,10/22/2023 4:15,18.63,8.66,6.68,,,,
5821,10/22/2023 4:30,18.6,9.53,6.66,,,,
5822,10/22/2023 4:45,18.6,9.38,6.66,,,,
5823,10/22/2023 5:00,18.58,9.19,6.67,,,,
5824,10/22/2023 5:15,18.56,9.22,6.67,,,,
5825,10/22/2023 5:30,18.53,9.09,6.67,,,,
5826,10/22/2023 5:45,18.51,9.02,6.67,,,,
5827,10/22/2023 6:00,18.51,9.02,6.67,,,,
5828,10/22/2023 6:15,18.49,9.17,6.67,,,,
5829,10/22/2023 6:30,18.46,9.11,6.67,,,,
5830,10/22/2023 6:45,18.44,9.16,6.67,,,,
5831,10/22/2023 7:00,18.44,9.06,6.67,,,,
5832,10/22/2023 7:15,18.41,9.03,6.67,,,,
5833,10/22/2023 7:30,18.39,9.09,6.67,,,,
5834,10/22/2023 7:45,18.37,9.11,6.67,,,,
5835,10/22/2023 8:00,18.37,9.11,6.67,,,,
5836,10/22/2023 8:15,18.34,9.13,6.67,,,,
5837,10/22/2023 8:30,18.34,9.11,6.67,,,,
5838,10/22/2023 8:45,18.32,9.13,6.67,,,,
5839,10/22/2023 9:00,18.32,9.09,6.67,,,,
5840,10/22/2023 9:15,18.32,9.11,6.67,,,,
5841,10/22/2023 9:30,18.3,9.11,6.67,,,,
5842,10/22/2023 9:45,18.3,9.08,6.67,,,,
5843,10/22/2023 10:00,18.3,9.06,6.67,,,,
5844,10/22/2023 10:15,18.3,8.91,6.67,,,,
5845,10/22/2023 10:30,18.27,8.91,6.67,,,,
5846,10/22/2023 10:45,18.27,8.84,6.67,,,,
5847,10/22/2023 11:00,18.27,8.78,6.67,,,,
5848,10/22/2023 11:15,18.3,8.86,6.67,,,,
5849,10/22/2023 11:30,18.32,8.89,6.67,,,,
5850,10/22/2023 11:45,18.34,8.91,6.67,,,,
5851,10/22/2023 12:00,18.41,9.05,6.67,,,,
5852,10/22/2023 12:15,18.46,8.69,6.67,,,,
5853,10/22/2023 12:30,18.53,9.66,6.66,,,,
5854,10/22/2023 12:45,18.63,9.61,6.66,,,,
5855,10/22/2023 13:00,18.72,9.92,6.65,,,,
5856,10/22/2023 13:15,18.82,9.94,6.65,,,,
5857,10/22/2023 13:30,18.91,9.88,6.65,,,,
5858,10/22/2023 13:45,19.03,9.81,6.66,,,,
5859,10/22/2023 14:00,19.13,9.81,6.66,,,,
5860,10/22/2023 14:15,19.22,9.66,6.66,,,,
5861,10/22/2023 14:30,19.32,10.09,6.65,,,,
5862,10/22/2023 14:45,19.39,9.63,6.66,,,,
5863,10/22/2023 15:00,19.46,9,6.67,,,,
5864,10/22/2023 15:15,19.51,9.2,6.67,,,,
5865,10/22/2023 15:30,19.58,9.33,6.66,,,,
5866,10/22/2023 15:45,19.63,9.41,6.66,,,,
5867,10/22/2023 16:00,19.67,9.36,6.66,,,,
5868,10/22/2023 16:15,19.7,9.42,6.66,,,,
5869,10/22/2023 16:30,19.75,9.44,6.66,,,,
5870,10/22/2023 16:45,19.77,9.42,6.66,,,,
5871,10/22/2023 17:00,19.79,9.28,6.67,,,,
5872,10/22/2023 17:15,19.79,9.36,6.66,,,,
5873,10/22/2023 17:30,19.77,9.33,6.66,,,,
5874,10/22/2023 17:45,19.75,9.42,6.66,,,,
5875,10/22/2023 18:00,19.7,9.48,6.66,,,,
5876,10/22/2023 18:15,19.65,9.52,6.66,,,,
5877,10/22/2023 18:30,19.6,9.5,6.66,,,,
5878,10/22/2023 18:45,19.53,9.52,6.66,,,,
5879,10/22/2023 19:00,19.48,9.52,6.66,,,,
5880,10/22/2023 19:15,19.44,9.48,6.66,,,,
5881,10/22/2023 19:30,19.37,9.52,6.66,,,,
5882,10/22/2023 19:45,19.32,9.53,6.66,,,,
5883,10/22/2023 20:00,19.29,9.5,6.66,,,,
5884,10/22/2023 20:15,19.25,9.53,6.66,,,,
5885,10/22/2023 20:30,19.2,9.5,6.66,,,,
5886,10/22/2023 20:45,19.15,9.52,6.66,,,,
5887,10/22/2023 21:00,19.13,9.08,6.67,,,,
5888,10/22/2023 21:15,19.08,9.17,6.67,,,,
