#,Date,"Abs Pres, kPa (LGR S/N: 1094066, SEN S/N: 1094066)","Temp, °C (LGR S/N: 1094066, SEN S/N: 1094066)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
2463,12/11/2023 1:30,107.069,17.189,100.361,0.685
2464,12/11/2023 1:45,107.155,17.189,100.421,0.688
2465,12/11/2023 2:00,107.223,17.189,100.47,0.69
2466,12/11/2023 2:15,107.291,17.189,100.547,0.689
2467,12/11/2023 2:30,107.291,17.189,100.502,0.693
2468,12/11/2023 2:45,107.325,17.189,100.5,0.697
2469,12/11/2023 3:00,107.479,17.189,100.631,0.699
2470,12/11/2023 3:15,107.547,17.189,100.685,0.701
2471,12/11/2023 3:30,107.581,17.189,100.688,0.704
2472,12/11/2023 3:45,107.479,17.189,100.561,0.706
2473,12/11/2023 4:00,107.393,17.189,100.504,0.704
2474,12/11/2023 4:15,107.428,17.189,100.493,0.708
2475,12/11/2023 4:30,107.291,17.189,100.351,0.709
2476,12/11/2023 4:45,107.308,17.189,100.351,0.71
2477,12/11/2023 5:00,107.342,17.189,100.412,0.708
2478,12/11/2023 5:15,107.496,17.189,100.566,0.708
2479,12/11/2023 5:30,107.632,17.189,100.675,0.71
2480,12/11/2023 5:45,107.718,17.189,100.771,0.709
2481,12/11/2023 6:00,107.769,17.189,100.813,0.71
2482,12/11/2023 6:15,107.854,17.189,100.881,0.712
2483,12/11/2023 6:30,107.939,17.189,100.961,0.713
2484,12/11/2023 6:45,108.025,17.189,101.006,0.717
2485,12/11/2023 7:00,108.093,17.189,101.092,0.715
2486,12/11/2023 7:15,108.161,17.189,101.138,0.717
2487,12/11/2023 7:30,108.192,17.094,101.157,0.718
2488,12/11/2023 7:45,108.23,17.189,101.197,0.718
2489,12/11/2023 8:00,108.243,17.094,101.204,0.719
2490,12/11/2023 8:15,108.277,17.094,101.255,0.717
2491,12/11/2023 8:30,108.294,17.094,101.283,0.716
2492,12/11/2023 8:45,108.312,17.094,101.334,0.713
2493,12/11/2023 9:00,108.346,17.094,101.369,0.713
2494,12/11/2023 9:15,108.363,17.094,101.424,0.709
2495,12/11/2023 9:30,108.38,17.094,101.551,0.697
2496,12/11/2023 9:45,108.4,17.189,101.583,0.696
2497,12/11/2023 10:00,108.383,17.189,101.615,0.691
2498,12/11/2023 10:15,108.397,17.094,101.562,0.698
2499,12/11/2023 10:30,108.431,17.094,101.66,0.691
2500,12/11/2023 10:45,108.431,17.094,101.654,0.692
2501,12/11/2023 11:00,108.431,17.094,101.676,0.69
2502,12/11/2023 11:15,108.431,17.094,101.669,0.691
2503,12/11/2023 11:30,108.414,17.094,101.699,0.686
2504,12/11/2023 11:45,108.397,17.094,101.634,0.691
2505,12/11/2023 12:00,108.448,17.094,101.764,0.683
2506,12/11/2023 12:15,108.448,17.094,101.683,0.691
2507,12/11/2023 12:30,108.448,17.094,101.738,0.685
2508,12/11/2023 12:45,108.431,17.094,101.686,0.689
2509,12/11/2023 13:00,108.431,17.094,101.686,0.689
2510,12/11/2023 13:15,108.448,17.094,101.645,0.695
2511,12/11/2023 13:30,108.499,17.094,101.703,0.694
2512,12/11/2023 13:45,108.499,17.094,101.694,0.695
2513,12/11/2023 14:00,108.533,17.094,101.722,0.696
2514,12/11/2023 14:15,108.516,17.094,101.716,0.694
2515,12/11/2023 14:30,108.533,17.094,101.743,0.693
2516,12/11/2023 14:45,108.551,17.094,101.748,0.695
2517,12/11/2023 15:00,108.568,17.094,101.759,0.695
2518,12/11/2023 15:15,108.585,17.094,101.769,0.696
2519,12/11/2023 15:30,108.619,17.094,101.813,0.695
2520,12/11/2023 15:45,108.653,17.094,101.828,0.697
2521,12/11/2023 16:00,108.67,17.094,101.855,0.696
2522,12/11/2023 16:15,108.687,17.094,101.876,0.696
2523,12/11/2023 16:30,108.721,17.094,101.879,0.699
2524,12/11/2023 16:45,108.738,17.094,101.881,0.7
2525,12/11/2023 17:00,108.755,17.094,101.887,0.701
2526,12/11/2023 17:15,108.772,17.094,101.89,0.703
2527,12/11/2023 17:30,108.807,17.094,101.884,0.707
2528,12/11/2023 17:45,108.841,17.094,101.864,0.713
2529,12/11/2023 18:00,108.875,17.094,101.89,0.713
2530,12/11/2023 18:15,108.892,17.094,101.905,0.714
2531,12/11/2023 18:30,108.909,17.094,101.908,0.715
2532,12/11/2023 18:45,108.926,17.094,101.929,0.715
2533,12/11/2023 19:00,108.943,17.094,101.947,0.714
2534,12/11/2023 19:15,108.977,17.094,101.964,0.716
2535,12/11/2023 19:30,108.977,17.094,101.973,0.715
2536,12/11/2023 19:45,109.011,17.094,101.987,0.717
2537,12/11/2023 20:00,109.011,17.094,101.99,0.717
2538,12/11/2023 20:15,109.028,17.094,102.007,0.717
2539,12/11/2023 20:30,109.063,17.094,102.043,0.717
2540,12/11/2023 20:45,109.063,17.094,102.079,0.713
2541,12/11/2023 21:00,109.097,17.094,102.071,0.718
2542,12/11/2023 21:15,109.097,17.094,102.082,0.716
2543,12/11/2023 21:30,109.114,17.094,102.098,0.716
2544,12/11/2023 21:45,109.148,17.094,102.145,0.715
2545,12/11/2023 22:00,109.182,17.094,102.156,0.718
2546,12/11/2023 22:15,109.199,17.094,102.191,0.716
2547,12/11/2023 22:30,109.199,17.094,102.183,0.716
2548,12/11/2023 22:45,109.216,17.094,102.207,0.716
2549,12/11/2023 23:00,109.199,17.094,102.196,0.715
2550,12/11/2023 23:15,109.199,17.094,102.218,0.713
2551,12/11/2023 23:30,109.199,17.094,102.196,0.715
2552,12/11/2023 23:45,109.216,17.094,102.199,0.717
2553,12/12/2023 0:00,109.199,17.094,102.188,0.716
2554,12/12/2023 0:15,109.165,17.094,102.171,0.714
2555,12/12/2023 0:30,109.182,17.094,102.171,0.716
2556,12/12/2023 0:45,109.199,17.094,102.198,0.715
2557,12/12/2023 1:00,109.216,17.094,102.231,0.713
2558,12/12/2023 1:15,109.216,17.094,102.222,0.714
2559,12/12/2023 1:30,109.233,17.094,102.246,0.714
2560,12/12/2023 1:45,109.267,17.094,102.251,0.716
2561,12/12/2023 2:00,109.267,17.094,102.277,0.714
2562,12/12/2023 2:15,109.267,17.094,102.29,0.713
2563,12/12/2023 2:30,109.319,17.094,102.314,0.715
2564,12/12/2023 2:45,109.319,17.094,102.294,0.717
2565,12/12/2023 3:00,109.319,17.094,102.32,0.715
2566,12/12/2023 3:15,109.302,17.094,102.3,0.715
2567,12/12/2023 3:30,109.319,17.094,102.332,0.714
2568,12/12/2023 3:45,109.336,17.094,102.354,0.713
2569,12/12/2023 4:00,109.336,17.094,102.336,0.715
2570,12/12/2023 4:15,109.353,17.094,102.356,0.715
2571,12/12/2023 4:30,109.37,17.094,102.38,0.714
2572,12/12/2023 4:45,109.387,17.094,102.383,0.715
2573,12/12/2023 5:00,109.387,17.094,102.407,0.713
2574,12/12/2023 5:15,109.421,17.094,102.429,0.714
2575,12/12/2023 5:30,109.455,17.094,102.474,0.713
2576,12/12/2023 5:45,109.489,17.094,102.498,0.714
2577,12/12/2023 6:00,109.524,17.094,102.53,0.714
2578,12/12/2023 6:15,109.524,17.094,102.552,0.712
2579,12/12/2023 6:30,109.541,17.094,102.554,0.714
2580,12/12/2023 6:45,109.558,17.094,102.565,0.714
2581,12/12/2023 7:00,109.558,17.094,102.576,0.713
2582,12/12/2023 7:15,109.575,17.094,102.609,0.711
2583,12/12/2023 7:30,109.592,17.094,102.62,0.712
2584,12/12/2023 7:45,109.592,17.094,102.649,0.709
2585,12/12/2023 8:00,109.626,17.094,102.687,0.709
2586,12/12/2023 8:15,109.643,17.094,102.7,0.709
2587,12/12/2023 8:30,109.66,17.094,102.785,0.702
2588,12/12/2023 8:45,109.66,17.094,102.868,0.694
2589,12/12/2023 9:00,109.677,17.094,102.973,0.685
2590,12/12/2023 9:15,109.729,17.094,103.099,0.677
2591,12/12/2023 9:30,109.746,17.094,103.186,0.67
2592,12/12/2023 9:45,109.763,17.094,103.213,0.669
2593,12/12/2023 10:00,109.763,17.094,103.281,0.662
2594,12/12/2023 10:15,109.78,17.094,103.268,0.665
2595,12/12/2023 10:30,109.763,17.094,103.261,0.664
2596,12/12/2023 10:45,109.746,17.094,103.213,0.667
2597,12/12/2023 11:00,109.746,17.094,103.279,0.66
2598,12/12/2023 11:15,109.711,17.094,103.263,0.658
2599,12/12/2023 11:30,109.694,17.094,103.309,0.652
2600,12/12/2023 11:45,109.677,17.094,103.33,0.648
2601,12/12/2023 12:00,109.66,17.094,103.381,0.641
2602,12/12/2023 12:15,109.643,17.094,103.374,0.64
2603,12/12/2023 12:30,109.609,17.094,103.275,0.647
2604,12/12/2023 12:45,109.609,17.094,103.329,0.641
2605,12/12/2023 13:00,109.592,17.094,103.352,0.637
2606,12/12/2023 13:15,109.575,17.094,103.374,0.633
2607,12/12/2023 13:30,109.558,17.094,103.373,0.632
2608,12/12/2023 13:45,109.558,17.094,103.333,0.636
2609,12/12/2023 14:00,109.541,17.094,103.311,0.636
2610,12/12/2023 14:15,109.524,17.094,103.262,0.639
2611,12/12/2023 14:30,109.541,17.094,103.278,0.64
2612,12/12/2023 14:45,109.524,17.094,103.297,0.636
2613,12/12/2023 15:00,109.558,17.094,103.229,0.646
2614,12/12/2023 15:15,109.541,17.094,103.109,0.657
2615,12/12/2023 15:30,109.558,17.094,103.065,0.663
2616,12/12/2023 15:45,109.541,17.094,103.051,0.663
2617,12/12/2023 16:00,109.558,17.094,103.203,0.649
2618,12/12/2023 16:15,109.558,17.094,103.103,0.659
2619,12/12/2023 16:30,109.558,17.094,103.047,0.665
2620,12/12/2023 16:45,109.558,17.094,103.001,0.67
2621,12/12/2023 17:00,109.558,17.094,102.96,0.674
2622,12/12/2023 17:15,109.575,17.094,102.916,0.68
2623,12/12/2023 17:30,109.609,17.094,102.915,0.684
2624,12/12/2023 17:45,109.609,17.094,102.897,0.685
2625,12/12/2023 18:00,109.66,17.094,102.903,0.69
2626,12/12/2023 18:15,109.677,17.094,102.906,0.691
2627,12/12/2023 18:30,109.677,17.094,102.897,0.692
2628,12/12/2023 18:45,109.694,17.094,102.895,0.694
2629,12/12/2023 19:00,109.711,17.094,102.904,0.695
2630,12/12/2023 19:15,109.711,17.094,102.879,0.698
2631,12/12/2023 19:30,109.694,17.094,102.874,0.696
2632,12/12/2023 19:45,109.694,17.094,102.868,0.697
2633,12/12/2023 20:00,109.729,17.094,102.896,0.698
2634,12/12/2023 20:15,109.729,17.094,102.909,0.696
2635,12/12/2023 20:30,109.746,17.094,102.881,0.701
2636,12/12/2023 20:45,109.729,17.094,102.884,0.699
2637,12/12/2023 21:00,109.746,17.094,102.908,0.698
2638,12/12/2023 21:15,109.746,17.094,102.91,0.698
2639,12/12/2023 21:30,109.746,17.094,102.908,0.698
2640,12/12/2023 21:45,109.763,17.094,102.921,0.699
2641,12/12/2023 22:00,109.729,17.094,102.906,0.697
2642,12/12/2023 22:15,109.729,17.094,102.875,0.7
2643,12/12/2023 22:30,109.711,17.094,102.875,0.698
2644,12/12/2023 22:45,109.711,17.094,102.869,0.699
2645,12/12/2023 23:00,109.711,17.094,102.86,0.7
2646,12/12/2023 23:15,109.677,17.094,102.829,0.699
2647,12/12/2023 23:30,109.643,17.094,102.84,0.695
2648,12/12/2023 23:45,109.66,17.094,102.831,0.697
2649,12/13/2023 0:00,109.66,17.094,102.82,0.699
2650,12/13/2023 0:15,109.643,17.094,102.822,0.697
2651,12/13/2023 0:30,109.643,17.094,102.833,0.695
2652,12/13/2023 0:45,109.643,17.094,102.813,0.697
2653,12/13/2023 1:00,109.609,17.094,102.802,0.695
2654,12/13/2023 1:15,109.609,17.094,102.804,0.695
2655,12/13/2023 1:30,109.626,17.094,102.804,0.697
2656,12/13/2023 1:45,109.609,17.094,102.805,0.695
2657,12/13/2023 2:00,109.626,17.094,102.827,0.694
2658,12/13/2023 2:15,109.643,17.094,102.829,0.696
2659,12/13/2023 2:30,109.643,17.094,102.84,0.695
2660,12/13/2023 2:45,109.626,17.094,102.798,0.697
2661,12/13/2023 3:00,109.609,17.094,102.798,0.696
2662,12/13/2023 3:15,109.575,17.094,102.765,0.695
2663,12/13/2023 3:30,109.575,17.094,102.765,0.695
2664,12/13/2023 3:45,109.575,17.094,102.754,0.697
2665,12/13/2023 4:00,109.558,17.094,102.751,0.695
2666,12/13/2023 4:15,109.575,17.094,102.751,0.697
2667,12/13/2023 4:30,109.592,17.094,102.774,0.696
2668,12/13/2023 4:45,109.592,17.094,102.763,0.697
2669,12/13/2023 5:00,109.575,17.094,102.774,0.695
2670,12/13/2023 5:15,109.592,17.094,102.796,0.694
2671,12/13/2023 5:30,109.626,17.094,102.818,0.695
2672,12/13/2023 5:45,109.643,17.094,102.827,0.696
2673,12/13/2023 6:00,109.626,17.094,102.829,0.694
2674,12/13/2023 6:15,109.626,17.094,102.829,0.694
2675,12/13/2023 6:30,109.643,17.094,102.84,0.695
2676,12/13/2023 6:45,109.643,17.094,102.829,0.696
2677,12/13/2023 7:00,109.643,17.094,102.86,0.693
2678,12/13/2023 7:15,109.677,17.094,102.88,0.694
2679,12/13/2023 7:30,109.694,17.094,102.91,0.693
2680,12/13/2023 7:45,109.694,17.094,102.924,0.691
2681,12/13/2023 8:00,109.694,17.094,102.917,0.692
2682,12/13/2023 8:15,109.694,17.094,102.942,0.69
2683,12/13/2023 8:30,109.694,17.094,102.983,0.685
2684,12/13/2023 8:45,109.711,17.094,102.995,0.686
2685,12/13/2023 9:00,109.711,17.094,103.017,0.684
2686,12/13/2023 9:15,109.694,17.094,103.061,0.677
2687,12/13/2023 9:30,109.694,17.094,103.113,0.672
2688,12/13/2023 9:45,109.711,17.094,103.173,0.668
2689,12/13/2023 10:00,109.711,17.094,103.255,0.659
2690,12/13/2023 10:15,109.711,17.094,103.301,0.655
2691,12/13/2023 10:30,109.711,17.094,103.318,0.653
2692,12/13/2023 10:45,109.677,17.094,103.327,0.648
2693,12/13/2023 11:00,109.677,17.094,103.403,0.641
2694,12/13/2023 11:15,109.66,17.094,103.43,0.636
2695,12/13/2023 11:30,109.66,17.094,103.417,0.638
2696,12/13/2023 11:45,109.626,17.094,103.429,0.633
2697,12/13/2023 12:00,109.626,17.094,103.495,0.626
2698,12/13/2023 12:15,109.592,17.094,103.477,0.624
2699,12/13/2023 12:30,109.575,17.094,103.421,0.628
2700,12/13/2023 12:45,109.575,17.094,103.426,0.628
2701,12/13/2023 13:00,109.575,17.094,103.411,0.629
2702,12/13/2023 13:15,109.541,17.094,103.4,0.627
2703,12/13/2023 13:30,109.541,17.094,103.431,0.624
2704,12/13/2023 13:45,109.524,17.094,103.446,0.621
2705,12/13/2023 14:00,109.507,17.094,103.449,0.619
2706,12/13/2023 14:15,109.507,17.094,103.406,0.623
2707,12/13/2023 14:30,109.507,17.094,103.395,0.624
2708,12/13/2023 14:45,109.507,17.094,103.4,0.624
2709,12/13/2023 15:00,109.507,17.094,103.34,0.63
2710,12/13/2023 15:15,109.507,17.094,103.274,0.637
2711,12/13/2023 15:30,109.489,17.094,103.252,0.637
2712,12/13/2023 15:45,109.507,17.094,103.22,0.642
2713,12/13/2023 16:00,109.507,17.094,103.372,0.627
2714,12/13/2023 16:15,109.507,17.094,103.287,0.635
2715,12/13/2023 16:30,109.541,17.094,103.217,0.646
2716,12/13/2023 16:45,109.558,17.094,103.169,0.652
2717,12/13/2023 17:00,109.558,17.094,103.135,0.656
2718,12/13/2023 17:15,109.575,17.094,103.087,0.663
2719,12/13/2023 17:30,109.592,17.094,103.066,0.666
2720,12/13/2023 17:45,109.592,17.094,103.073,0.666
2721,12/13/2023 18:00,109.626,17.094,103.071,0.669
2722,12/13/2023 18:15,109.609,17.094,103.065,0.668
2723,12/13/2023 18:30,109.626,17.094,103.047,0.672
2724,12/13/2023 18:45,109.626,17.094,103.054,0.671
2725,12/13/2023 19:00,109.623,16.999,103.04,0.672
2726,12/13/2023 19:15,109.64,16.999,103.047,0.673
2727,12/13/2023 19:30,109.657,16.999,103.035,0.676
2728,12/13/2023 19:45,109.643,17.094,103.012,0.677
2729,12/13/2023 20:00,109.643,17.094,102.997,0.679
2730,12/13/2023 20:15,109.623,16.999,102.981,0.678
2731,12/13/2023 20:30,109.626,17.094,102.995,0.677
2732,12/13/2023 20:45,109.657,16.999,103.002,0.68
2733,12/13/2023 21:00,109.66,17.094,102.994,0.681
2734,12/13/2023 21:15,109.64,16.999,102.975,0.681
2735,12/13/2023 21:30,109.657,16.999,103.003,0.68
2736,12/13/2023 21:45,109.691,16.999,103.038,0.679
2737,12/13/2023 22:00,109.711,17.094,103.052,0.68
2738,12/13/2023 22:15,109.725,16.999,103.066,0.68
2739,12/13/2023 22:30,109.759,16.999,103.08,0.682
2740,12/13/2023 22:45,109.776,16.999,103.096,0.682
2741,12/13/2023 23:00,109.776,16.999,103.099,0.682
2742,12/13/2023 23:15,109.797,17.094,103.11,0.683
2743,12/13/2023 23:30,109.811,16.999,103.143,0.681
2744,12/13/2023 23:45,109.793,16.999,103.104,0.683
2745,12/14/2023 0:00,109.793,16.999,103.109,0.683
2746,12/14/2023 0:15,109.793,16.999,103.118,0.682
2747,12/14/2023 0:30,109.793,16.999,103.122,0.681
2748,12/14/2023 0:45,109.793,16.999,103.127,0.681
2749,12/14/2023 1:00,109.811,16.999,103.132,0.682
2750,12/14/2023 1:15,109.811,16.999,103.136,0.682
2751,12/14/2023 1:30,109.828,16.999,103.139,0.683
2752,12/14/2023 1:45,109.828,16.999,103.141,0.683
2753,12/14/2023 2:00,109.845,16.999,103.143,0.684
2754,12/14/2023 2:15,109.845,16.999,103.156,0.683
2755,12/14/2023 2:30,109.862,16.999,103.169,0.683
2756,12/14/2023 2:45,109.862,16.999,103.171,0.683
2757,12/14/2023 3:00,109.879,16.999,103.182,0.684
2758,12/14/2023 3:15,109.913,16.999,103.204,0.685
2759,12/14/2023 3:30,109.913,16.999,103.217,0.684
2760,12/14/2023 3:45,109.913,16.999,103.248,0.681
2761,12/14/2023 4:00,109.93,16.999,103.241,0.683
2762,12/14/2023 4:15,109.93,16.999,103.265,0.681
2763,12/14/2023 4:30,109.947,16.999,103.258,0.683
2764,12/14/2023 4:45,109.947,16.999,103.258,0.683
2765,12/14/2023 5:00,109.964,16.999,103.282,0.682
2766,12/14/2023 5:15,109.981,16.999,103.317,0.681
2767,12/14/2023 5:30,109.998,16.999,103.319,0.682
2768,12/14/2023 5:45,110.015,16.999,103.332,0.682
2769,12/14/2023 6:00,110.033,16.999,103.346,0.683
2770,12/14/2023 6:15,110.067,16.999,103.359,0.685
2771,12/14/2023 6:30,110.067,16.999,103.362,0.685
2772,12/14/2023 6:45,110.067,16.999,103.374,0.683
2773,12/14/2023 7:00,110.101,16.999,103.397,0.685
2774,12/14/2023 7:15,110.118,16.999,103.41,0.685
2775,12/14/2023 7:30,110.135,16.999,103.43,0.685
2776,12/14/2023 7:45,110.135,16.999,103.449,0.683
2777,12/14/2023 8:00,110.118,16.999,103.446,0.681
2778,12/14/2023 8:15,110.135,16.999,103.441,0.684
2779,12/14/2023 8:30,110.152,16.999,103.529,0.676
2780,12/14/2023 8:45,110.152,16.999,103.695,0.659
2781,12/14/2023 9:00,110.169,16.999,103.76,0.654
2782,12/14/2023 9:15,110.169,16.999,103.874,0.643
2783,12/14/2023 9:30,110.186,16.999,103.88,0.644
2784,12/14/2023 9:45,110.203,16.999,103.951,0.638
2785,12/14/2023 10:00,110.237,16.999,103.965,0.641
2786,12/14/2023 10:15,110.22,16.999,103.967,0.639
2787,12/14/2023 10:30,110.22,16.999,103.997,0.635
2788,12/14/2023 10:45,110.203,16.999,103.945,0.639
2789,12/14/2023 11:00,110.186,16.999,103.983,0.633
2790,12/14/2023 11:15,110.186,16.999,103.991,0.633
2791,12/14/2023 11:30,110.169,16.999,103.955,0.635
2792,12/14/2023 11:45,110.118,16.999,103.984,0.626
2793,12/14/2023 12:00,110.101,16.999,104.045,0.618
2794,12/14/2023 12:15,110.067,16.999,104.023,0.617
2795,12/14/2023 12:30,110.033,16.999,103.925,0.624
2796,12/14/2023 12:45,110.015,16.999,103.906,0.624
2797,12/14/2023 13:00,109.981,16.999,103.955,0.615
2798,12/14/2023 13:15,109.981,16.999,103.971,0.614
2799,12/14/2023 13:30,109.947,16.999,103.947,0.613
2800,12/14/2023 13:45,109.913,16.999,103.931,0.611
2801,12/14/2023 14:00,109.896,16.999,103.915,0.611
2802,12/14/2023 14:15,109.896,16.999,103.866,0.616
2803,12/14/2023 14:30,109.879,16.999,103.83,0.618
2804,12/14/2023 14:45,109.879,16.999,103.857,0.615
2805,12/14/2023 15:00,109.862,16.999,103.756,0.624
2806,12/14/2023 15:15,109.845,16.999,103.624,0.635
2807,12/14/2023 15:30,109.845,16.999,103.571,0.641
2808,12/14/2023 15:45,109.845,16.999,103.533,0.645
2809,12/14/2023 16:00,109.845,16.999,103.753,0.622
2810,12/14/2023 16:15,109.845,16.999,103.604,0.637
2811,12/14/2023 16:30,109.828,16.999,103.501,0.646
2812,12/14/2023 16:45,109.828,16.999,103.469,0.649
2813,12/14/2023 17:00,109.845,16.999,103.408,0.657
2814,12/14/2023 17:15,109.828,16.999,103.362,0.66
2815,12/14/2023 17:30,109.862,16.999,103.343,0.666
2816,12/14/2023 17:45,109.845,16.999,103.279,0.671
2817,12/14/2023 18:00,109.828,16.999,103.24,0.673
2818,12/14/2023 18:15,109.828,16.999,103.249,0.672
2819,12/14/2023 18:30,109.862,16.999,103.258,0.674
2820,12/14/2023 18:45,109.845,16.999,103.255,0.673
2821,12/14/2023 19:00,109.845,16.999,103.228,0.676
2822,12/14/2023 19:15,109.845,16.999,103.211,0.677
2823,12/14/2023 19:30,109.828,16.999,103.194,0.677
2824,12/14/2023 19:45,109.811,16.999,103.166,0.679
2825,12/14/2023 20:00,109.811,16.999,103.18,0.677
2826,12/14/2023 20:15,109.811,16.999,103.152,0.68
2827,12/14/2023 20:30,109.811,16.999,103.176,0.678
2828,12/14/2023 20:45,109.811,16.999,103.169,0.678
2829,12/14/2023 21:00,109.793,16.999,103.15,0.678
2830,12/14/2023 21:15,109.776,16.999,103.11,0.681
2831,12/14/2023 21:30,109.776,16.999,103.09,0.683
2832,12/14/2023 21:45,109.759,16.999,103.092,0.681
2833,12/14/2023 22:00,109.725,16.999,103.094,0.677
2834,12/14/2023 22:15,109.725,16.999,103.087,0.678
2835,12/14/2023 22:30,109.725,16.999,103.065,0.68
2836,12/14/2023 22:45,109.725,16.999,103.056,0.681
2837,12/14/2023 23:00,109.725,16.999,103.047,0.682
2838,12/14/2023 23:15,109.691,16.999,103.026,0.681
2839,12/14/2023 23:30,109.674,16.999,103.004,0.681
2840,12/14/2023 23:45,109.691,16.999,103.017,0.682
2841,12/15/2023 0:00,109.691,16.999,103.006,0.683
2842,12/15/2023 0:15,109.674,16.999,102.986,0.683
2843,12/15/2023 0:30,109.691,16.999,102.998,0.683
2844,12/15/2023 0:45,109.691,16.999,102.989,0.684
2845,12/15/2023 1:00,109.691,16.999,102.991,0.684
2846,12/15/2023 1:15,109.674,16.999,102.98,0.684
2847,12/15/2023 1:30,109.657,16.999,102.98,0.682
2848,12/15/2023 1:45,109.657,16.999,102.98,0.682
2849,12/15/2023 2:00,109.674,16.999,102.981,0.683
2850,12/15/2023 2:15,109.674,16.999,102.981,0.683
2851,12/15/2023 2:30,109.657,16.999,102.993,0.681
2852,12/15/2023 2:45,109.674,16.999,102.983,0.683
2853,12/15/2023 3:00,109.674,16.999,102.993,0.682
2854,12/15/2023 3:15,109.674,16.999,102.995,0.682
2855,12/15/2023 3:30,109.657,16.999,102.984,0.681
2856,12/15/2023 3:45,109.674,16.999,102.962,0.685
2857,12/15/2023 4:00,109.64,16.999,102.972,0.681
2858,12/15/2023 4:15,109.64,16.999,102.951,0.683
2859,12/15/2023 4:30,109.64,16.999,102.951,0.683
2860,12/15/2023 4:45,109.623,16.999,102.93,0.683
2861,12/15/2023 5:00,109.64,16.999,102.952,0.683
2862,12/15/2023 5:15,109.657,16.999,102.962,0.684
2863,12/15/2023 5:30,109.64,16.999,102.941,0.684
2864,12/15/2023 5:45,109.623,16.999,102.932,0.683
2865,12/15/2023 6:00,109.606,16.999,102.943,0.68
2866,12/15/2023 6:15,109.64,16.999,102.944,0.684
2867,12/15/2023 6:30,109.623,16.999,102.945,0.682
2868,12/15/2023 6:45,109.623,16.999,102.934,0.683
2869,12/15/2023 7:00,109.64,16.999,102.923,0.686
2870,12/15/2023 7:15,109.623,16.999,102.944,0.682
2871,12/15/2023 7:30,109.636,16.903,102.933,0.685
2872,12/15/2023 7:45,109.64,16.999,102.941,0.684
2873,12/15/2023 8:00,109.636,16.903,102.972,0.681
2874,12/15/2023 8:15,109.653,16.903,103.004,0.679
2875,12/15/2023 8:30,109.688,16.903,103.057,0.677
2876,12/15/2023 8:45,109.691,16.999,103.174,0.666
2877,12/15/2023 9:00,109.705,16.903,103.261,0.658
2878,12/15/2023 9:15,109.705,16.903,103.368,0.647
2879,12/15/2023 9:30,109.705,16.903,103.445,0.639
2880,12/15/2023 9:45,109.688,16.903,103.504,0.632
2881,12/15/2023 10:00,109.671,16.903,103.537,0.626
2882,12/15/2023 10:15,109.671,16.903,103.508,0.629
2883,12/15/2023 10:30,109.636,16.903,103.498,0.627
2884,12/15/2023 10:45,109.619,16.903,103.476,0.627
2885,12/15/2023 11:00,109.619,16.903,103.555,0.619
2886,12/15/2023 11:15,109.602,16.903,103.533,0.62
2887,12/15/2023 11:30,109.585,16.903,103.52,0.619
2888,12/15/2023 11:45,109.517,16.903,103.536,0.611
2889,12/15/2023 12:00,109.5,16.903,103.558,0.607
2890,12/15/2023 12:15,109.483,16.903,103.537,0.607
2891,12/15/2023 12:30,109.449,16.903,103.477,0.61
2892,12/15/2023 12:45,109.414,16.903,103.485,0.605
2893,12/15/2023 13:00,109.397,16.903,103.478,0.604
2894,12/15/2023 13:15,109.363,16.903,103.459,0.603
2895,12/15/2023 13:30,109.346,16.903,103.439,0.603
2896,12/15/2023 13:45,109.329,16.903,103.393,0.606
2897,12/15/2023 14:00,109.312,16.903,103.384,0.605
2898,12/15/2023 14:15,109.278,16.903,103.348,0.606
2899,12/15/2023 14:30,109.244,16.903,103.282,0.609
2900,12/15/2023 14:45,109.227,16.903,103.28,0.607
2901,12/15/2023 15:00,109.244,16.903,103.208,0.616
2902,12/15/2023 15:15,109.227,16.903,103.097,0.626
2903,12/15/2023 15:30,109.21,16.903,103.05,0.629
